"SMILES","PKM2_inhibition","ERK2_inhibition"
"CC1(C)[C@@]2(C(=O)NCc3ccccn3)CC[C@]1(C)C(=O)O2",0,0
"CCC(=O)Nc1cc(-c2nn3c(C)nnc3s2)ccc1C",0,0
"CCCCC(=O)Nc1ccc(NC(=O)C2CC2)cn1",0,0
"CCCCCn1c(N)c(C#N)c2nc3ccccc3nc21",0,0
"CCCCNC(=O)CC(=O)Nc1ccccc1C(=O)[O-]",0,0
"CCCCOC(=O)[C@H]1CCC[C@H](C(=O)OCCCC)[NH2+]1",0,0
"CCCCOc1ccc(S(=O)(=O)N2CCCCCC2)cc1",0,0
"CCCCn1nc(CC(=O)[O-])c2ccccc2c1=O",0,0
"CCCN1C(=O)[C@](O)(C/C(C)=N/O)c2ccccc21",0,0
"CCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1",0,0
"CCCS(=O)(=O)NCc1cn2cccc(C)c2[nH+]1",0,0
"CCCc1ccc([C@@H](C)NC(=O)c2cnccn2)cc1",0,0
"CCCc1n[nH]c2c1[C@H]([C@H]1CC=CCC1)C(C#N)=C([NH3+])O2",0,0
"CCCn1c(C)nc2c(NCC[NH+](C)C)nc(C)nc21",0,0
"CCCn1c(CCC(=O)[O-])ccc1-c1cccs1",0,0
"CCCn1c(NC(=O)c2ccc(C)cc2)nc2ccccc21",0,0
"CCOC(=O)C1=C(C)NC(=O)[C@@H](C(N)=O)[C@H]1c1ccccc1",0,0
"CCOC(=O)C1=C([NH3+])OC2=C(C(=O)CCC2)[C@@H]1c1ccco1",0,0
"CCOC(=O)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1",0,0
"CCOC(=O)C1CC[NH+](Cc2ccc(F)cc2)CC1",0,0
"CCOC(=O)C1CC[NH+](Cc2ccccc2C(F)(F)F)CC1",0,0
"CCOC(=O)CC(=O)CSc1nc2nc(C)cc(C)n2n1",0,0
"CCOC(=O)COc1cc(=O)n(CC)c2ccccc12",0,0
"CCOC(=O)CSc1nc(C2CC2)nc2ccccc12",0,0
"CCOC(=O)N1CCC([NH2+]C2CCCCCCC2)CC1",0,0
"CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccccc1",0,0
"CCOC(=O)[C@@H]1C(=O)Nc2nc(C)nn2[C@@H]1c1ccccc1",0,0
"CCOC(=O)c1c(C)n(C)c2ccc(O)c(C[NH+](C)C)c12",0,0
"CCOC(=O)c1c(C)oc(/N=C/c2ccccc2O)c1C#N",0,0
"CCOC(=O)c1c(Nc2ccccc2N)cc(C)nc1C",0,0
"CCOC(=O)c1ccc(Nc2nc(C)cc(C)c2C#N)cc1",0,0
"CCOC(=O)c1ccccc1NC(=O)c1cccs1",0,0
"CCOCC(=O)Nc1cc(-c2cn3cccnc3[nH+]2)ccc1C",0,0
"CCO[P@](=O)(C#CC(C)(C)C)C1(O)CCCCC1",0,0
"CCO[P@](=O)(c1ccccc1Cl)C1(O)CCCCC1",0,0
"CCOc1ccc(-n2c(SC)nc3c(c2=O)SCC3)cc1",0,0
"CCOc1ccc(Cl)cc1CSc1n[nH]c(CC)n1",0,0
"CCOc1cccc(-n2nnnc2-c2ccc(OC)cc2)c1",0,0
"CCOc1ccccc1C(=O)NCCCn1ccnc1",0,0
"CCSC1=C(C#N)C2(CCCCC2)[C@H](C#N)C(=O)N1",0,0
"CCc1ccc(Nc2cc(=O)n(C3CCCCC3)c(=O)[nH]2)cc1",0,0
"CN(C(=O)c1cc2sccc2n1C)C1CCCCC1",0,0
"CN(C(=O)c1ccncc1)c1nnc(-c2ccncc2)s1",0,0
"CN(C)S(=O)(=O)c1ccc2c(c1)[C@@H](CC(=O)[O-])OC2=O",0,0
"CN(C)c1ccccc1C(=O)c1ccccc1N(C)C",0,0
"CN1C(=O)NC(=O)/C(=C/[NH2+][C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)C1=O",0,0
"CN1C(=O)c2ccccc2[C@@H](C(=O)[O-])[C@H]1c1cccc(F)c1",0,0
"CNC(=[NH+]c1cc(C)nn1-c1ccccc1)c1ccccc1",0,0
"COC(=O)C1=C(C)OC([NH3+])=C(C#N)[C@H]1c1ccccc1",0,0
"COC(=O)C1=C(NC(=O)c2cccc(OC)c2)CCS1",0,0
"COC(=O)C1=CNC=C(C(=O)OC)C1c1ccccc1Cl",0,0
"COC(=O)CNC(=O)[C@@]1(C)C=CCN1C(=O)c1ccccc1",0,0
"COC(=O)Cc1c(C)nc2nc(-c3ccccc3)[nH]n2c1=O",0,0
"COC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(C)=O",0,0
"COC(=O)c1cc(=O)n2c(-c3ccccc3)csc2n1",0,0
"COC(=O)c1ccc(N/C(C)=C/C(=O)c2ccc(C)o2)cc1",0,0
"COC(=O)c1cccc(NS(=O)(=O)c2cccs2)c1C",0,0
"COC(=O)c1ccccc1NC(=O)NC[C@H]1CCCO1",0,0
"COCCCN(C(C)=O)c1nc(-c2ccccc2)cs1",0,0
"COCCCn1c([S-])nnc1-c1ccccc1Cl",0,0
"COCCNC(=O)CSCc1c(F)cccc1Cl",0,0
"COCCn1nnnc1SCC(=O)c1ccccc1",0,0
"COc1cc(NC(=O)N2CCOCC2)cc(OC)c1",0,0
"COc1cc(OC)c(C(=O)NC2CCCCCC2)cc1OC",0,0
"COc1cc2c(c(OC)c1)[C@@H](c1ccncc1)CC(=O)N2",0,0
"COc1ccc(-c2nc(N)ncc2-c2csc(C)n2)c(O)c1",0,0
"COc1ccc(/C(C[C@@]2(O)C(=O)Nc3ccccc32)=N\O)cc1",0,0
"COc1ccc(C(=O)CSc2nccc(=O)[nH]2)cc1",0,0
"COc1ccc(C(=O)N2CCSC2=S)cc1OC",0,0
"COc1ccc(C(C)(C)C)cc1NC(=O)c1c(C)noc1C",0,0
"COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1OC",0,0
"COc1ccc(Cl)cc1S(=O)(=O)NCc1cccs1",0,0
"COc1ccc(NC(=O)Cc2nc3ccccc3[nH]2)cc1",0,0
"COc1ccc(OC)c(NC(=O)[C@@H]2CCCC[C@@H]2C(=O)[O-])c1",0,0
"COc1ccc(OC)c(S(=O)(=O)N2CCCCCC2)c1",0,0
"COc1ccc(S(=O)(=O)N2CCCCC2)cc1C(C)C",0,0
"COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C",0,0
"COc1ccc(S(=O)(=O)[N-]c2cc(C)on2)cc1OC",0,0
"COc1ccc2sc(NC(=O)c3ccco3)nc2c1",0,0
"COc1cccc(-c2nn3c(C)cc(C)nc3c2C(=O)[O-])c1",0,0
"COc1cccc(/C=C2\N=C(SC)SC2=O)c1OC",0,0
"COc1cccc(NC(=O)CNC(=O)c2ccccc2)c1",0,0
"COc1cccc(NC(=O)COC(=O)c2cccnc2)c1",0,0
"COc1cccc(OC)c1OCCCc1c(C)n[nH]c1C",0,0
"COc1cccc2cc(C(=O)Nc3cccc(C)n3)c(=O)oc12",0,0
"COc1ccccc1-c1nc(SCc2ccccn2)n[nH]1",0,0
"COc1ccccc1C(=O)NCc1ccc2c(c1)OCO2",0,0
"COc1ccccc1CC(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1",0,0
"COc1ccccc1OCC(=O)NCc1ccco1",0,0
"COc1ccccc1[C@H]1SCCN1S(C)(=O)=O",0,0
"COn1c(SCc2cccnc2)nc2ccccc2c1=O",0,0
"CS(=O)(=O)N(CC(=O)N1CCCC1)c1cccc(Cl)c1",0,0
"CSC(=Nc1ccccc1)c1c([O-])n(C)c(=O)n(C)c1=O",0,0
"CSCC[C@@H](NC(=O)c1cc(C(C)(C)C)oc1C)C(=O)[O-]",0,0
"C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccccc1",0,0
"C[C@@H]1CCCN(C(=O)Cn2nnc(-c3cccnc3)n2)C1",0,0
"C[C@@H]1CN(C(=O)CN2C(=O)c3ccccc3C2=O)C[C@@H](C)O1",0,0
"C[C@@]1(c2ccccn2)Nc2ccccc2-c2nc3ccccc3n21",0,0
"Cc1c(C(=O)NCCCN2CCCC2=O)oc2ccccc12",0,0
"Cc1c(C(=O)OCCOc2ccccc2)[nH]c2c1C(=O)CCC2",0,0
"Cc1cc(=O)nc(SCn2nnc3ccccc3c2=O)[nH]1",0,0
"Cc1cc(C)n(CNc2nc(C(F)(F)F)cs2)n1",0,0
"Cc1cc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)nn1C",0,0
"Cc1cc(C[NH+]2CCOCC2)c(O)c(C2(C)CCCCC2)c1",0,0
"Cc1cc(N(CN2CCCC2=O)C(=O)c2ccccc2)no1",0,0
"Cc1cc(N2C(=O)[C@H]3CCC[N@H+]3[C@H]2c2sccc2C)no1",0,0
"Cc1cc(N2C[C@H](C(=O)[O-])CC2=O)ccc1Br",0,0
"Cc1cc(NC(=O)Cc2c(F)cccc2Cl)no1",0,0
"Cc1cc(NC(=O)[C@H]2CC(=O)O[C@@H]2c2ccccc2)no1",0,0
"Cc1cc(NC(=O)c2ccccc2Oc2ccccc2)no1",0,0
"Cc1cc2c(s1)Nc1ccccc1[NH+]=C2N1CC[NH+](C)CC1",0,0
"Cc1ccc(-c2nnc(CSc3nncn3N)o2)cc1",0,0
"Cc1ccc(C(=O)N2CCN(S(C)(=O)=O)C2)cc1",0,0
"Cc1ccc(C)c(NC(=O)CC[NH+]2C[C@@H](C)O[C@H](C)C2)c1",0,0
"Cc1ccc(CNC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])cc1",0,0
"Cc1ccc(C[NH+]2CCC(C(=O)NCCC(C)C)CC2)o1",0,0
"Cc1ccc(N2C(=O)C(Cl)=C([NH2+]CCO)C2=O)c(C)c1",0,0
"Cc1ccc(N2C[C@H](C(=O)Nc3cccnc3)CC2=O)cc1",0,0
"Cc1ccc(NC(=O)CN2C(=O)COc3ccc(C)cc32)nc1",0,0
"Cc1ccc(NC(=O)CN2C(=O)[C@@H](C)Oc3ccccc32)nc1",0,0
"Cc1ccc(NC(=O)C[C@H]2SCCNC2=O)cc1Cl",0,0
"Cc1ccc(NC(=O)[C@@H]2CC(c3ccc(F)cc3)=NO2)cc1",0,0
"Cc1ccc(O)c([C@H](CC(=O)N2CCCC2)c2ccccc2)c1",0,0
"Cc1ccc(OCC(=O)N2CCCCCC2)c(C)c1",0,0
"Cc1ccc(S(=O)(=O)C2(C(=O)Nc3cccnc3)CC2)cc1",0,0
"Cc1ccc(S(=O)(=O)N(CC(=O)[O-])Cc2ccccc2)cc1",0,0
"Cc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)[O-])C2)s1",0,0
"Cc1ccc(S[C@H](C)c2nc(-c3ccncc3)no2)cc1",0,0
"Cc1ccc([C@@H](O)c2nc3ccccc3n2C(C)C)cc1",0,0
"Cc1ccc2[nH+]c3c(c(N)c2c1)CCN3c1ccccc1",0,0
"Cc1ccc2c(c1)c(-c1ccccc1)nc1nncn12",0,0
"Cc1ccc2cc(C#N)c(NCc3ccco3)nc2c1",0,0
"Cc1cccc(-c2nsc(SCC(=O)N3CCCC3)n2)c1",0,0
"Cc1cccc(NC(=O)c2ccccc2Br)n1",0,0
"Cc1cccc(NCC(=O)Nc2cccc(C)c2C)c1C",0,0
"Cc1cccc([C@H](CC(=O)N2CCCC2)c2ccccc2)c1O",0,0
"Cc1ccccc1CSc1nnc(-c2ccccn2)n1N",0,0
"Cc1ccccc1NCN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1",0,0
"Cc1ccsc1/C=N/c1c(C)n(C)n(-c2ccccc2)c1=O",0,0
"Cc1cn(COC/C=C/c2ccccc2)c(=O)[nH]c1=O",0,0
"Cc1csc(SCC(=O)Nc2cccc3nsnc23)n1",0,0
"Cc1nc(C)n(C(=O)N(c2ccccc2)c2ccccc2)n1",0,0
"Cc1nc(N2CC[NH+](Cc3ccccc3)CC2)nc(O)c1C",0,0
"Cc1nc2sc3c(c2c2nc(-c4ccco4)nn12)CCCC3",0,0
"Cc1noc(C)c1C(=O)NCCc1ccc(Cl)cc1",0,0
"Clc1c(-c2nnc3n2CCC3)sc2ccccc12",0,0
"Clc1ccc(COn2nnc3ccccc32)c(Cl)c1",0,0
"Clc1cccc(C[N@H+]2CCCC[C@@H]2c2cccnc2)c1",0,0
"Cn1cccc1P(=O)(c1cccn1C)c1cccn1C",0,0
"Cn1ccnc1SCC(=O)Nc1ccc2ccccc2c1",0,0
"Cn1cnnc1SCc1ccccc1Br",0,0
"Cn1nnnc1SCC(=O)N1CCc2ccccc2C1",0,0
"Cn1nnnc1SCC[NH2+]CC#Cc1ccccc1",0,0
"FC(F)(F)c1cccc(N2CC[NH+](Cc3ccoc3)CC2)c1",0,0
"FC(F)C(F)(F)C1=CC(c2cccs2)=NCCN1",0,0
"Fc1ccc(-c2nnc(NC3=[NH+]CCCCC3)o2)cc1",0,0
"N#C/C(=C\c1ccco1)Sc1nc2ccccc2s1",0,0
"N#CC1=C([NH3+])SC2(CCCCC2)S[C@@H]1c1ccccc1",0,0
"N=c1n(CCO)c2ccccc2n1Cc1ccc(Cl)cc1",0,0
"N=c1n(CCO)c2ccccc2n1Cc1ccccc1",0,0
"NC(=O)c1ccccc1NC(=O)C[NH+]1CCOCC1",0,0
"NC1=[NH+][C@@H](c2ccccc2Cl)n2c(nc3ccccc32)N1",0,0
"Nc1[nH]cnc2nc(SCC[NH+]3CCCCC3)nc1-2",0,0
"Nc1ccccc1SCC(=O)N1CCc2ccccc21",0,0
"Nc1nc(-c2cccnc2)nn1C(=O)Cc1ccccc1",0,0
"Nc1nc(OCC(F)(F)F)cc(Oc2ccccc2F)n1",0,0
"Nc1nc2n(n1)C1(CCCCC1)C1=C(CCCC1)N2",0,0
"O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc(F)cc1",0,0
"O=C(CC[C@@H]1COc2ccccc2O1)Nc1ccc(Cl)cn1",0,0
"O=C(CCc1ccccc1)Nc1ccc(N2CCOCC2)cc1",0,0
"O=C(CCc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCO2",0,0
"O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1",0,0
"O=C(CN1C(=O)CSC1=O)Nc1ccccc1F",0,0
"O=C(COC(=O)C1CCC1)NCc1ccccc1Cl",0,0
"O=C(COC(=O)CCC1CCCC1)Nc1ccc(Cl)cn1",0,0
"O=C(COC(=O)CCOc1ccccc1)NCc1ccco1",0,0
"O=C(COC(=O)c1ccccn1)Nc1cccc(Cl)c1",0,0
"O=C(CSC1=NCCS1)Nc1ccccc1F",0,0
"O=C(CSc1nc2cc(Cl)ccc2o1)N1CCOCC1",0,0
"O=C(CSc1ncnc2nc[nH]c12)N1CCOCC1",0,0
"O=C(NC(=O)c1ccccc1)NC1(C(F)(F)F)OCCO1",0,0
"O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1",0,0
"O=C(NCc1ccc(F)cc1)c1noc2c1CCCC2",0,0
"O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCO2",0,0
"O=C(Nc1c(F)c(F)c(F)c(F)c1F)C1CCCCC1",0,0
"O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ncn[nH]1",0,0
"O=C(Nc1ccc(NC(=O)C2CC2)nc1)c1cccnc1",0,0
"O=C(Nc1ccc2nc(-c3cccnc3)[nH]c2c1)c1ccco1",0,0
"O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccco1",0,0
"O=C(Nc1ccccc1)OCCNC(=O)c1ccccc1",0,0
"O=C(Nc1ccccc1C(F)(F)F)N1CCCCCC1",0,0
"O=C(OCC(=O)N1CCOCC1)c1ccc2c(c1)OCCO2",0,0
"O=C([O-])CCC(=O)Nc1ccccc1N1CCOCC1",0,0
"O=C([O-])CCC(=O)c1ccc2ccc3cccc4ccc1c2c34",0,0
"O=C([O-])CCCC(=O)Nc1ccc(Cl)c(Cl)c1",0,0
"O=C([O-])CS[C@@H]1CC(=O)N(c2cccc(Cl)c2)C1=O",0,0
"O=C(c1cccc(Cl)c1)N1CCN(c2ccccn2)CC1",0,0
"O=C(c1ccco1)N(Cc1ccco1)c1ccc(O)cc1",0,0
"O=C1CC[C@H](C(=O)OCc2cc(Cl)ccc2OC(F)F)N1",0,0
"O=C1C[C@H](c2cccc(Br)c2)C2=C(CCCC2=O)N1",0,0
"O=C1N2c3ccccc3CCc3cccc(c32)[C@@]1(O)C(F)(F)F",0,0
"O=C1NC2=C(C(=O)c3ccccc32)[C@@H](c2ccccc2)N1",0,0
"O=C1[C@@H]2[C@H](C(=O)N1c1nccs1)[C@@H]1C=C[C@H]2C12CC2",0,0
"O=C1[C@H]2CCC[N@H+]2[C@@H](c2cccnc2)N1c1ccc(Cl)cc1",0,0
"O=C1c2ccccc2N[C@@H](c2ccccc2)N1c1ccc(O)cc1",0,0
"O=S(=O)(CCc1nc2ccccc2o1)c1ccc(Cl)cc1",0,0
"O=S(=O)(c1cccc2cccnc12)N(CCO)CCO",0,0
"O=[S@@](N1CCCCCC1)C12CC3CC(CC(C3)C1)C2",0,0
"O=c1c2ccccc2nc(-c2ccco2)n1-c1ccccn1",0,0
"O=c1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2o1",0,0
"Oc1ccc(/C=N/C[C@@H]2COc3ccccc3O2)cc1",0,0
"Oc1ccc2oc3c(c2c1/C=N/n1cnnc1)CCCC3",0,0
"[O-]N1C(c2ccc(Cl)cc2Cl)N([O-])[C@H]2CCCC[C@H]21",0,0
"[O-][n+]1c2c(nn1-c1ccccc1Cl)-c1nonc1CC2",0,0
"c1ccc(-c2nc(-n3ccnc3)nc(-n3ccnc3)n2)cc1",0,0
"c1ccc(-n2nnnc2NCCc2c[nH]c3ccccc23)cc1",0,0
"c1ccc2cc3[nH]c(C[NH+]4CCOCC4)nc3cc2c1",0,0
"c1ccn2c(SCc3cn4ccsc4[nH+]3)nnc2c1",0,0
"c1coc(Cn2nnnc2C[NH+]2CCN(C3CCCC3)CC2)c1",0,0
"c1nc(N2CCOCC2)c2c3c(sc2n1)CCCC3",0,0
"Brc1ccc(-c2nn3c(-c4ccccn4)nnc3s2)o1",0,0
"Brc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)o1",0,0
"C/C([NH2+]C[C@H]1CCCO1)=C1/C(=O)NC(=O)N(c2ccccc2)C1=O",0,0
"C=CCCC(=O)Nc1ccc(COC(=O)N2CCOCC2)cc1",0,0
"C=CCN1C[C@H](c2nc3ccccc3n2Cc2ccccc2)CC1=O",0,0
"C=CCn1c(=O)c(C(=O)NCCc2ccccc2)c([O-])c2ccccc21",0,0
"CC(=O)NC1C[C@H]2CCC[C@@H](C1)N2S(=O)(=O)c1cccc(F)c1",0,0
"CC(=O)N[C@@H]1C(=O)NC(SCC(=O)NC2CCCCC2)=[NH+]C1=O",0,0
"CC(=O)Nc1ccc(Nc2nc(C)nc3c2oc2ccccc23)cc1",0,0
"CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O",0,0
"CC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)C3=CC[C@]21C",0,0
"CC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])cc1",0,0
"CC(=O)c1cccc(NC(=O)N2CCC[C@@H]2C(=O)NCc2ccccc2)c1",0,0
"CC(C)(C)NC(=O)NC(=O)COC(=O)CNC(=O)c1cccc(F)c1",0,0
"CC(C)(C)n1ncc2c(=O)n(CC(=O)N3CCCc4ccccc43)cnc21",0,0
"CC(C)(O)C#Cc1ccccc1C(=O)N[C@H](CC(N)=O)C(=O)[O-]",0,0
"CC(C)CCOc1cccc(OCC(=O)N[C@@H]2CCS(=O)(=O)C2)c1",0,0
"CC(C)CN1C(=O)N[C@](NC(=O)c2ccco2)(C(F)(F)F)C1=O",0,0
"CC(C)N(C(=O)CSc1nnc(NC(=O)C2CCC2)s1)C(C)C",0,0
"CC(C)OCCCNS(=O)(=O)c1ccc2c(c1)oc(=O)n2C",0,0
"CC(C)Oc1ccc(C(=O)N(CN2CCCC2=O)c2ccc(F)cc2)cc1",0,0
"CC(C)c1n[nH]c2c1C1(CC[NH+](Cc3ccccc3)CC1)C(C#N)=C([NH3+])O2",0,0
"CC([NH2+]C1CC[NH+](Cc2ccccc2)CC1)=C1C(=O)NC(=O)NC1=O",0,0
"CC([NH3+])=C(C#N)C(=O)COc1ncnc2ccc(Br)cc12",0,0
"CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1ccccn1",0,0
"CC1(C)[C@H]2CC[C@]1(CS(=O)(=O)NCc1ccc(C(=O)[O-])cc1)C(=O)C2",0,0
"CC1=CC[C@@H]2C(=O)N(c3ccc(Br)cc3C)C(=O)[C@H]2C1",0,0
"CC1=C[C@]2(C#N)C3([NH+]=C(N)[C@@]2(C#N)[C@@H](c2ccccc2)N1)OCCO3",0,0
"CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1",0,0
"CCC([NH2+]Cc1ccc(F)cc1)=C1C(=O)N(C)C(=O)N(C)C1=O",0,0
"CCCC(=O)Nc1cc(Cl)ccc1N1CCN(C(=O)CC)CC1",0,0
"CCCC1(CCC)NC(=O)N(CC(=O)Nc2ccccc2OC)C1=O",0,0
"CCCC1=C(C(=O)OCC)[C@@H](c2ccc(N(C)C)cc2)n2ncnc2N1",0,0
"CCCCCC(=O)O[C@@H](CN1CCCC1=O)C[NH+]1CCCCC1",0,0
"CCCCN1C(=O)NC(=O)/C(=C(\C)[NH2+]CCc2ccccc2)C1=O",0,0
"CCCCNC(=O)C[S@@](=O)Cc1nc(-c2cccc(C)c2)oc1C",0,0
"CCCCNC(=O)c1ccc(CS(=O)(=O)c2ccc(OC)cc2)o1",0,0
"CCCCOC(=O)[C@H]1[C@H]2C(=O)N(CCCOC)C[C@]23C=C[C@H]1O3",0,0
"CCCCn1c(=N)n(C[C@H](O)COc2ccccc2)c2ccccc21",0,0
"CCCCn1c([O-])c(C(C)=Nc2ccc(OCC)cc2)c(=O)[nH]c1=O",0,0
"CCCN(Cc1cc2ccc(C)cc2[nH]c1=O)C(=O)c1ccccn1",0,0
"CCCNS(=O)(=O)c1ccc(OCC(=O)NCCCOC)cc1",0,0
"CCCNS(=O)(=O)c1ccc(OCC(=O)NCc2ccco2)cc1",0,0
"CCCOc1ccc(C(=O)NCCC(=O)NCCCC(=O)OCC)cc1",0,0
"CCCOc1ccc(NC(=O)[C@@H]2CC(=O)N3CCC[NH+]=C3S2)cc1",0,0
"CCC[C@H](c1nnnn1C1CCCCC1)[NH+]1CCN(C2CCCC2)CC1",0,0
"CCC[C@H](c1nnnn1CCC(C)C)[NH+]1CCC(C(N)=O)CC1",0,0
"CCCc1cc(N2CCCC2)n2nc(C)c(-c3ccccc3)c2n1",0,0
"CCCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C",0,0
"CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cn2)c1",0,0
"CCN(CC)c1ccc(NC(=O)Nc2ccc(C(C)=O)cc2)cc1",0,0
"CCN(CCNC(=O)[C@H]1CCCN(S(=O)(=O)CC)C1)c1ccccc1",0,0
"CCN(CCNC(=O)c1cc(C)nn1-c1ccccc1)c1ccccc1",0,0
"CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cc(OC)ccc1OC",0,0
"CCOC(=O)CCc1c(C)c2c(C)[nH]n(-c3ccccc3)c-2nc1=O",0,0
"CCOC(=O)CCc1c(C)nc2c(c(C)nn2C(C)(C)C)c1C",0,0
"CCOC(=O)N1CCN(C(=O)Cn2c(C)cc3ccccc3c2=O)CC1",0,0
"CCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)c(Cl)c2)CC1",0,0
"CCOC(=O)Nc1sc(C(=O)N(CC)CC)c(C)c1C(=O)OCC",0,0
"CCOC(=O)[C@H]1CCCN(C(=O)c2cc(-c3ccccc3)on2)C1",0,0
"CCOC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCCC2",0,0
"CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(C)c3[C@H]2c2ccco2)cc1",0,0
"CCOC(=O)c1nnc2cc(-c3ccc(Br)cc3)nn2c1C",0,0
"CCOC(=O)c1nnn(-c2nonc2N)c1C[N@H+](C)Cc1ccccc1",0,0
"CCOC(=O)c1oc2ccccc2c1NC(=O)c1cccc(OC)c1",0,0
"CCOCC(=O)Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1",0,0
"CCOc1cc(-c2nn3cnnc3s2)cc(OCC)c1OCC",0,0
"CCOc1cc(S(=O)(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)ccc1F",0,0
"CCOc1cc(S(=O)(=O)NCc2ccccn2)c(C)cc1C",0,0
"CCOc1ccc(N2C[C@H](C(=O)Nc3ccccc3F)CC2=O)cc1",0,0
"CCOc1ccc(NC(=O)CSc2nnc(C)n2CCCOC)cc1",0,0
"CCOc1ccc(NC(=O)[C@@H]2CC[C@@](C)(C(=O)[O-])C2(C)C)cc1",0,0
"CCOc1ccc2nc(NC3=NC[N@H+](Cc4ccco4)CN3)nc(C)c2c1",0,0
"CC[C@@H](C)Oc1cccc(C(=O)Nc2ccccc2N2CCOCC2)c1",0,0
"CC[C@@H](NC(=O)c1ccccc1NC(=O)c1ccccc1)C(=O)[O-]",0,0
"CC[C@@H]1CCC[N@H+]1Cn1cnc2c3cc(OC)ccc3nc-2c1O",0,0
"CC[C@]1(C(=O)OC)[NH2+][C@H](c2ccco2)[C@H]2C(=O)N(c3ccccc3)C(=O)[C@H]21",0,0
"CC[NH+](CC)CCCNC(=O)C[C@H]1Sc2ccccc2NC1=O",0,0
"CC[NH+](CC)CCNC(=O)CCc1nnc(O)c2ccccc12",0,0
"CCc1ccc(NC(=O)Cn2c(SC)nc3ccccc32)cc1",0,0
"CCc1ccc(NS(=O)(=O)c2cc(OC)ccc2OC)cc1",0,0
"CCc1nnc(SCC(=O)N2CCCc3ccccc32)nc1CC",0,0
"CCc1sc(C(=O)Nc2ccsc2C(=O)OC)cc1Br",0,0
"CCn1c(=O)cc(OCC(=O)NCc2cccnc2)c2ccccc21",0,0
"CCn1c(SCC(=O)Nc2ccc(C(C)=O)cc2)nc2ccccc21",0,0
"CCn1c(SCc2cccnc2)nc2c1c(=O)n(C)c(=O)n2C",0,0
"CCn1cc(Br)c(C(=O)Nc2ccc(F)c(Cl)c2)n1",0,0
"CCn1nc(NC(=O)c2ccccn2)c2cc3cccc(C)c3nc21",0,0
"CN(C(=O)CSc1nc(N)nn1-c1ccccc1)c1ccccc1",0,0
"CN(C(=O)c1cccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)c1)C1CCCCC1",0,0
"CN(C)S(=O)(=O)c1cccc(C(=O)N2CCc3ccccc32)c1",0,0
"CN(C)c1ccc(CNC(=O)[C@@]2(C)C=C[C@@H](Cc3ccccc3)[N@H+]2C)cc1",0,0
"CN(CC(=O)NC[C@H]1CCCO1)S(=O)(=O)c1cc(Cl)ccc1Cl",0,0
"CN(c1ccccc1C(=O)Nc1ccc2c(c1)OCCO2)S(C)(=O)=O",0,0
"CN1C(=O)CSc2ccc(NC(=O)NCc3cccnc3)cc21",0,0
"CN1CC[NH+](CCCNC(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1",0,0
"COC(=O)C1=C([NH3+])Oc2cc(C)oc(=O)c2[C@@H]1c1cccnc1",0,0
"COC(=O)Cc1c(C)c2c(OCc3nn[n-]n3)cc(C)cc2oc1=O",0,0
